Index,NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money
Niger Inland Delta (1100),Niger Inland Delta,MrWagdL,1100,6.027733593,5.566364276,4.231998538,3.943590574,0.809090909,0.72,0.816666667,0.96,4.5
Latium (1100),Latium,ItPapEM,1100,5.7696832239999996,3.77815125,4.544068043999999,5.666666667,0.9090909090000001,0.725,0.7,1.0,4.0
Yemeni Coastal Plain (1100),Yemeni Coastal Plain,YeWarLd,1100,5.212883073,5.342954616,3.326582422,4.166307377,0.975,0.96,0.966666667,0.985714286,5.0
Konya Plain (1100),Konya Plain,TrRum**,1100,6.243565744,5.454894585,4.5418769469999996,4.727597082,0.82,0.833333333,0.816666667,0.975,5.0
Kansai (1100),Kansai,JpHeian,1100,6.764556147,5.5389203810000005,5.243038049,4.5325065030000005,0.89,0.833333333,1.0,1.0,5.0
Middle Yellow River Valley (1100),Middle Yellow River Valley,CnNSong,1100,7.9276059189999994,6.356949284,6.0,8.423350643,0.9909090909999999,0.9916666670000001,0.857142857,1.0,6.0
Central Java (1100),Central Java,IdKedir,1100,5.434673806,4.825109165,4.931537774,4.333333333,0.8375,0.8666666670000001,0.816666667,0.94,5.0
Kachi Plain (1100),Kachi Plain,PkSind1,1100,6.0,5.148954143,4.803680993,3.0,0.666666667,0.6333333329999999,0.816666667,0.9625,5.0
Iceland (1100),Iceland,IsCommw,1100,4.491361694,5.012837225,2.399056977,2.666666667,0.233333333,0.0,0.8,0.3625,4.0
Paris Basin (1100),Paris Basin,FrCaptE,1100,5.87548088,4.2055453069999995,4.397940009,4.423207365,0.39090909100000004,0.736363636,0.816666667,0.9714285709999999,4.5
Cambodian Basin (1100),Cambodian Basin,KhAngkC,1100,6.176091259,5.972778892000001,5.940407317999999,5.666666667,0.827272727,0.916666667,1.0,0.9875,4.0
Upper Egypt (1100),Upper Egypt,TnFatim,1100,6.597168093,5.800029359,5.079181246,6.608274484,0.9,0.925,0.857142857,1.0,5.0
Sogdiana (1100),Sogdiana,KgKarKh,1100,5.462287075,5.53416978,3.63656251,5.0,0.8818181820000001,0.791666667,0.828571429,0.975,5.0
Orkhon Valley (1100),Orkhon Valley,MnKhitn,1100,6.5797835970000005,6.284020244,4.346951796,4.71602263,0.8625,0.563636364,0.95,0.9625,5.0
Cuzco (1100),Cuzco,PeCuzL1,1100,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
Valley of Oaxaca (1200),Valley of Oaxaca,MxAlb5*,1200,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
Latium (1200),Latium,ItPapHM,1200,5.8284842679999995,4.643452676,4.544068043999999,4.834237644,0.9,0.725,0.8428571429999999,1.0,5.0
Upper Egypt (1200),Upper Egypt,EgAyyub,1200,6.958007576,6.185246516,5.3010299960000005,5.950146747000001,0.7181818179999999,0.9090909090000001,0.857142857,1.0,5.0
Deccan (1200),Deccan,InHoysa,1200,6.269917682000001,5.127319363,5.0969100130000005,4.289529137,0.7333333329999999,0.916666667,0.9,0.9625,5.0
Susiana (1200),Susiana,IqAbbs2,1200,6.591064607000001,5.875061262999999,6.0,5.153442194,0.8888888890000001,0.845454545,0.828571429,1.0,5.0
Konya Plain (1200),Konya Plain,TrRum**,1200,6.243565744,5.454894585,4.5418769469999996,4.727597082,0.82,0.833333333,0.816666667,0.975,5.0
Cambodian Basin (1200),Cambodian Basin,KhAngkC,1200,6.176091259,5.972778892000001,5.940407317999999,5.666666667,0.827272727,0.916666667,1.0,0.9875,4.0
Iceland (1200),Iceland,IsCommw,1200,4.547767422,5.012837225,2.399056977,2.666666667,0.233333333,0.0,1.0,0.9875,4.0
Kachi Plain (1200),Kachi Plain,AfGhurd,1200,7.164965825,6.211170367999999,5.158787928,4.535718398,0.933333333,0.95,0.833333333,0.985714286,5.0
Cahokia (1200),Cahokia,USCahoL,1200,4.683330595,3.476843981,4.07801203,3.049853764,0.333333333,0.325,0.0,0.0,1.8
Kansai (1200),Kansai,JpKamak,1200,6.789821821,5.469822016,5.276922068,5.028293525,0.736363636,0.9090909090000001,1.0,0.975,4.0
Cuzco (1200),Cuzco,PeCuzL1,1200,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
Middle Yellow River Valley (1200),Middle Yellow River Valley,CnLrJin,1200,7.6529986029999995,6.556302501,5.46533555,6.0,1.0,1.0,0.857142857,1.0,5.4
Central Java (1200),Central Java,IdKedir,1200,5.396515931000001,4.825109165,5.429641967999999,4.333333333,0.8375,0.8666666670000001,0.816666667,0.94,5.0
Niger Inland Delta (1200),Niger Inland Delta,MrWagdL,1200,6.027733593,5.566364276,4.231998538,3.943590574,0.809090909,0.72,0.816666667,0.96,4.5
Paris Basin (1200),Paris Basin,FrCaptL,1200,7.146128036,5.51851394,5.176091259,5.002574357,0.8909090909999999,0.9,0.816666667,0.975,5.0
Yemeni Coastal Plain (1200),Yemeni Coastal Plain,EgAyyub,1200,6.958007576,6.185246516,5.3010299960000005,5.950146747000001,0.7181818179999999,0.9090909090000001,0.857142857,1.0,5.0
Sogdiana (1200),Sogdiana,KgKarKh,1200,6.37445344,6.126319594,5.171111275,5.0,0.8818181820000001,0.791666667,0.828571429,0.975,5.0
Big Island Hawaii (1200),Big Island Hawaii,Hawaii2,1200,3.75060626,3.337475493,3.36341585,1.0606110579999999,0.090909091,0.090909091,0.15,0.0,1.8
North Colombia (1200),North Colombia,CoTairo,1200,3.2365399139999997,2.176091259,2.9948460710000004,3.569766893,0.9,0.877777778,0.18,0.0,3.0
Orkhon Valley (1200),Orkhon Valley,MnMongE,1200,4.919594888,4.887755014,2.698970004,2.666666667,0.41,0.0,0.2,0.0,1.0
Middle Yellow River Valley (1300),Middle Yellow River Valley,CnYuan*,1300,7.898225308,7.363062964,5.903089987,7.0,1.0,0.9090909090000001,0.857142857,1.0,6.0
Konya Plain (1300),Konya Plain,IrIlkhn,1300,6.720159302999999,6.5797835970000005,5.160658852,5.501419874,0.709090909,0.9875,0.828571429,1.0,2.934952436
Cahokia (1300),Cahokia,USMisSd,1300,4.153429812,2.7824040930000002,3.747557142,2.666666667,0.333333333,0.263636364,0.0,0.0,1.8
North Colombia (1300),North Colombia,CoTairo,1300,3.2365399139999997,2.176091259,2.9948460710000004,3.569766893,0.9,0.877777778,0.18,0.0,3.0
Iceland (1300),Iceland,NorKing,1300,4.712629374,5.012837225,2.4388651980000002,3.666666667,0.554545455,0.016666667,1.0,0.9875,4.0
Yemeni Coastal Plain (1300),Yemeni Coastal Plain,YeRasul,1300,5.8816577489999995,6.536808032000001,4.6989700039999995,4.5,0.977777778,0.95,1.0,1.0,4.5
Susiana (1300),Susiana,IrIlkhn,1300,6.720159302999999,6.5797835970000005,5.160658852,5.501419874,0.709090909,0.9875,0.828571429,1.0,2.934952436
Niger Inland Delta (1300),Niger Inland Delta,MlMali*,1300,6.663581221,6.254681692,4.159032125,4.247154682,0.6,0.7,0.8,0.9833333329999999,4.5
Central Java (1300),Central Java,IdMajap,1300,6.6989700039999995,5.6989700039999995,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4.0
Kansai (1300),Kansai,JpKamak,1300,6.776874036000001,5.469822016,5.116089261,5.028293525,0.736363636,0.9090909090000001,1.0,0.975,4.0
Kachi Plain (1300),Kachi Plain,InDelh*,1300,6.0,6.471905484,5.514574527000001,7.666666667,0.99,0.981818182,0.98,0.975,5.4
Orkhon Valley (1300),Orkhon Valley,MnMngKh,1300,7.660856669,7.401776181000001,5.907581474,5.0,0.875,0.988888889,1.0,1.0,5.0
Paris Basin (1300),Paris Basin,FrCaptL,1300,7.230448921,5.544068043999999,5.3010299960000005,5.002574357,0.809090909,0.9,0.816666667,0.975,5.0
Latium (1300),Latium,ItPapHM,1300,5.8284842679999995,4.643452676,4.544068043999999,4.834237644,0.9,0.725,0.8428571429999999,1.0,5.0
Cambodian Basin (1300),Cambodian Basin,KhAngkL,1300,6.176091259,5.414216291000001,5.924823462999999,5.666666667,0.827272727,0.875,1.0,0.975,3.6
Upper Egypt (1300),Upper Egypt,EgMamBh,1300,6.827354829,6.322219295,5.3010299960000005,7.666666667,0.9,0.908333333,0.857142857,0.9875,5.0
Deccan (1300),Deccan,InKampi,1300,5.803963086,4.406782381,3.2761682939999996,3.956549117,0.9125,0.7666666670000001,0.7666666670000001,0.9625,5.0
Valley of Oaxaca (1300),Valley of Oaxaca,MxAlb5*,1300,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
Big Island Hawaii (1300),Big Island Hawaii,Hawaii2,1300,4.065672773,3.337475493,3.429544945,0.943410065,0.090909091,0.090909091,0.15,0.0,1.8
Sogdiana (1300),Sogdiana,UzChagt,1300,6.254682107000001,6.544068043999999,4.435573614,4.264972637,0.527272727,0.76,0.816666667,0.9625,5.0
Cuzco (1300),Cuzco,PeCuzL2,1300,4.400131952,3.3735326910000003,4.658418296000001,4.0,0.41,0.61,0.033333333,0.0,1.0
Central Java (1400),Central Java,IdMajap,1400,6.6989700039999995,5.6989700039999995,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4.0
Upper Egypt (1400),Upper Egypt,EgMamCP,1400,6.681241237,6.322219295,5.49348822,7.666666667,0.9,0.908333333,0.857142857,1.0,5.0
Sogdiana (1400),Sogdiana,UzTimur,1400,7.69019608,6.7403626889999995,5.176091259,6.115641599,0.827272727,0.8818181820000001,0.828571429,0.9875,5.0
Cuzco (1400),Cuzco,PeInca*,1400,7.331048374,6.105330115,4.67839363,5.591314253999999,0.581818182,0.7583333329999999,0.428571429,0.0,1.8
Kachi Plain (1400),Kachi Plain,PkSind2,1400,6.437237546,5.148954143,4.725668115,3.0,0.557142857,0.966666667,0.816666667,0.9625,5.0
Paris Basin (1400),Paris Basin,FrValoE,1400,6.977723605,5.531478917,5.176091259,5.125571508999999,0.981818182,0.9,0.816666667,0.95,4.5
Yemeni Coastal Plain (1400),Yemeni Coastal Plain,YeRasul,1400,5.8816577489999995,6.536808032000001,4.6989700039999995,4.5,0.977777778,0.95,1.0,1.0,4.5
Deccan (1400),Deccan,InVijay,1400,7.397940009,5.549200961,5.0,4.776099468,0.9,0.977777778,0.8,0.9714285709999999,5.0
Cambodian Basin (1400),Cambodian Basin,KhAngkL,1400,6.176091259,5.414216291000001,5.924823462999999,5.666666667,0.827272727,0.875,1.0,0.975,3.6
Orkhon Valley (1400),Orkhon Valley,MnMongL,1400,6.642041244,6.44236318,4.522197643,3.163248075,0.7,0.6333333329999999,0.78,0.92,3.6
Kansai (1400),Kansai,JpAshik,1400,7.096910013,5.469822016,5.176091259,5.909872364,0.69,0.916666667,1.0,0.9875,4.0
Middle Yellow River Valley (1400),Middle Yellow River Valley,CnMing*,1400,7.78846971,6.591064607000001,5.176091259,6.333333333,0.818181818,0.908333333,0.857142857,1.0,6.0
Valley of Oaxaca (1400),Valley of Oaxaca,MxAlb5*,1400,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
Susiana (1400),Susiana,UzTimur,1400,7.69019608,6.7403626889999995,5.176091259,6.115641599,0.827272727,0.8818181820000001,0.828571429,0.9875,5.0
Niger Inland Delta (1400),Niger Inland Delta,MlMali*,1400,6.663581221,6.254681692,4.159032125,4.247154682,0.59,0.7,0.8,0.9833333329999999,4.5
Lena River Valley (1400),Lena River Valley,RuYakuE,1400,3.5509639689999997,3.007608572,2.0,1.6666666669999999,0.0,0.0,0.316666667,0.0,0.9
Latium (1400),Latium,ItPapRn,1400,5.77815125,4.643452676,4.48386265,4.801132556000001,0.9090909090000001,0.7333333329999999,0.7,1.0,5.0
Konya Plain (1400),Konya Plain,TrOttm1,1400,6.84509804,5.80140371,4.391203787,5.0,0.872727273,0.89,1.0,0.9375,5.0
Big Island Hawaii (1400),Big Island Hawaii,Hawaii2,1400,4.192463943,3.337475493,3.5844627819999997,1.99312972,0.090909091,0.181818182,0.15,0.0,1.8
North Colombia (1400),North Colombia,CoTairo,1400,3.8789586519999997,2.176091259,3.633217223,3.569766893,0.9,0.877777778,0.18,0.0,3.0
Cahokia (1400),Cahokia,USOneot,1400,3.2125688919999997,2.669039005,2.301029996,1.40022926,0.083333333,0.3125,0.1,0.1,1.8
Sogdiana (1500),Sogdiana,UzTimur,1500,6.398612364,6.545823017000001,5.176091259,6.115641599,0.827272727,0.8818181820000001,0.828571429,0.9875,5.0
Upper Egypt (1500),Upper Egypt,EgMamBu,1500,6.77815125,6.322219295,5.370948245,7.0,0.9,0.966666667,0.857142857,0.9875,5.0
Valley of Oaxaca (1500),Valley of Oaxaca,MxAlb5*,1500,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
Central Java (1500),Central Java,IdMajap,1500,6.6989700039999995,5.6989700039999995,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4.0
Lena River Valley (1500),Lena River Valley,RuYakuE,1500,3.5509639689999997,3.007608572,2.0,1.6666666669999999,0.0,0.0,0.316666667,0.0,0.9
Cuzco (1500),Cuzco,PeInca*,1500,6.871990775,6.105330115,4.67839363,5.591314253999999,0.581818182,0.7583333329999999,0.428571429,0.0,1.8
Paris Basin (1500),Paris Basin,FrValoL,1500,7.255272505,5.654950994,5.413453852999999,7.4887527579999995,0.8818181820000001,0.872727273,0.833333333,0.9625,5.0
Deccan (1500),Deccan,InVijay,1500,7.397940009,5.549200961,5.345319697,4.776099468,0.9,0.977777778,0.8,0.9714285709999999,5.0
Cahokia (1500),Cahokia,USOneot,1500,3.2125688919999997,2.669039005,2.301029996,1.40022926,0.083333333,0.3125,0.1,0.1,1.8
Middle Yellow River Valley (1500),Middle Yellow River Valley,CnMing*,1500,7.706792007000001,6.666373362000001,5.8273692729999995,6.333333333,0.818181818,0.908333333,0.857142857,1.0,6.0
Latium (1500),Latium,ItPapRn,1500,6.204119982999999,4.643452676,4.0,4.801132556000001,0.9090909090000001,0.7333333329999999,0.7,1.0,5.0
Big Island Hawaii (1500),Big Island Hawaii,Hawaii2,1500,4.59984655,3.337475493,3.807048415,4.564235725,0.17272727300000001,0.181818182,0.15,0.0,1.8
Cambodian Basin (1500),Cambodian Basin,KhCambd,1500,5.959545876,5.446608612,4.563803737,6.666666667,0.827272727,0.916666667,1.0,0.9875,4.0
Kansai (1500),Kansai,JpSengk,1500,7.230448921,4.176091259,4.602059991,5.083770907,0.49,0.84,0.985714286,0.925,5.0
Yemeni Coastal Plain (1500),Yemeni Coastal Plain,YeTahir,1500,5.45429018,5.762184359,5.171691705,4.5,0.8888888890000001,0.966666667,1.0,1.0,5.0
Susiana (1500),Susiana,IrAkKoy,1500,6.766648855,6.255272505,4.880255212,5.092885197,0.7444444440000001,0.85,0.828571429,0.9625,5.0
North Colombia (1500),North Colombia,CoTairo,1500,3.8789586519999997,2.176091259,3.633217223,3.569766893,0.9,0.877777778,0.18,0.0,3.0
Niger Inland Delta (1500),Niger Inland Delta,MlSong2,1500,6.6318667620000005,5.8132287410000005,4.77815125,4.828849002,0.709090909,0.8666666670000001,0.8,0.975,4.5
Orkhon Valley (1500),Orkhon Valley,MnMongL,1500,6.642041244,6.44236318,4.522197643,3.163248075,0.7,0.6333333329999999,0.78,0.92,3.6
Konya Plain (1500),Konya Plain,TrOttm2,1500,6.954242509,6.36361198,5.450978509,5.984144382,0.981818182,0.9,1.0,1.0,5.0
Kachi Plain (1500),Kachi Plain,PkSind2,1500,6.342422681,5.148954143,5.261407303,3.0,0.557142857,0.966666667,0.816666667,0.9625,5.0
Lowland Andes (1600),Lowland Andes,EcJivaE,1600,3.2386662860000004,2.127387632,2.477121255,2.0,0.0,0.083333333,0.0,0.0,3.0
Cahokia (1600),Cahokia,USOneot,1600,3.2560351560000003,2.58814124,3.3700722069999998,1.40022926,0.083333333,0.3125,0.1,0.1,1.8
Sogdiana (1600),Sogdiana,UzJanid,1600,5.772736714,5.2223054939999995,4.986987387,5.562024362000001,0.8625,0.857142857,0.8,0.9875,5.0
Upper Egypt (1600),Upper Egypt,TrOttm3,1600,7.447158031,6.684486292000001,5.819190474,8.036426254,0.9909090909999999,0.916666667,1.0,1.0,5.0
Niger Inland Delta (1600),Niger Inland Delta,MaSaadi,1600,6.402161624,5.677606953,4.84509804,5.0,0.966666667,0.95,0.98,0.9625,4.5
Big Island Hawaii (1600),Big Island Hawaii,Hawaii2,1600,4.44099749,3.337475493,2.3083752769999997,2.584891736,0.09,0.1,0.15,0.0,1.8
Kachi Plain (1600),Kachi Plain,InMugl*,1600,5.778340761,4.910941201,4.972523034,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0
Central Java (1600),Central Java,IdMatrm,1600,6.530916072,5.002233554,4.723072025,4.333333333,0.977777778,0.955555556,0.816666667,0.933333333,4.5
Cambodian Basin (1600),Cambodian Basin,ThAyuth,1600,6.893139415,5.1864628989999995,5.1903316980000005,5.333333333,0.554545455,0.877777778,1.0,0.95,5.0
Kansai (1600),Kansai,JpAzMom,1600,7.397940009,5.469822016,5.0,5.24495594,0.71,0.925,0.9833333329999999,0.9875,5.0
Yemeni Coastal Plain (1600),Yemeni Coastal Plain,TrOttm3,1600,7.447158031,6.684486292000001,5.819190474,8.036426254,0.9909090909999999,0.916666667,1.0,1.0,5.0
Paris Basin (1600),Paris Basin,FrBurbE,1600,7.322219295,6.414973347999999,5.658011397,7.466035111,0.8818181820000001,0.966666667,0.816666667,0.95,5.0
Lena River Valley (1600),Lena River Valley,RuYakuE,1600,3.5509639689999997,3.007608572,2.0,1.6666666669999999,0.0,0.0,0.316666667,0.0,0.9
Konya Plain (1600),Konya Plain,TrOttm3,1600,7.447158031,6.684486292000001,5.819190474,8.036426254,0.9909090909999999,0.916666667,1.0,1.0,5.0
Orkhon Valley (1600),Orkhon Valley,MnMongL,1600,4.750195399,6.44236318,3.795117518,3.163248075,0.76,0.6333333329999999,0.78,0.92,3.6
Middle Yellow River Valley (1600),Middle Yellow River Valley,CnMing*,1600,8.036043863,6.562887381,5.848804701000001,6.333333333,0.9090909090000001,0.908333333,0.857142857,1.0,6.0
Latium (1600),Latium,ItPapM1,1600,6.204119982999999,4.643452676,4.997001728,4.35385751,0.827272727,0.916666667,0.857142857,1.0,5.0
Susiana (1600),Susiana,IrSafvd,1600,6.954242509,6.431363763999999,5.3010299960000005,5.53002117,0.809090909,0.825,0.8428571429999999,1.0,5.0
Deccan (1600),Deccan,InVijay,1600,7.397940009,5.549200961,5.461400424,4.776099468,0.9,0.977777778,0.8,0.9714285709999999,5.0
Finger Lakes (1600),Finger Lakes,UsIroqE,1600,3.740362689,5.0,3.477121255,2.666666667,0.0,0.083333333,0.333333333,0.0,2.0
Ghanaian Coast (1600),Ghanaian Coast,GhAshnE,1600,6.020136727000001,1.76921903,4.519068002,4.0,0.17272727300000001,0.325,0.333333333,0.0,3.0
Cambodian Basin (1700),Cambodian Basin,ThAyuth,1700,7.0740976060000005,4.459819292,5.1903316980000005,5.333333333,0.554545455,0.8888888890000001,1.0,0.95,5.0
Cahokia (1700),Cahokia,USIllin,1700,4.023101837,4.230093473999999,2.8850982039999997,1.6666666669999999,0.04,0.233333333,0.4,0.1,1.8
Big Island Hawaii (1700),Big Island Hawaii,Hawaii3,1700,5.011751688,3.973290061,3.44276639,3.1532037760000002,0.22727272699999998,0.245454545,0.166666667,0.0,1.8
Sogdiana (1700),Sogdiana,UzJanid,1700,5.987150442999999,5.2223054939999995,4.810470882,5.562024362000001,0.8625,0.857142857,0.8,0.9875,5.0
Central Java (1700),Central Java,IdMatrm,1700,6.530916072,5.002233554,4.723072025,4.333333333,0.977777778,0.955555556,0.816666667,0.933333333,4.5
Paris Basin (1700),Paris Basin,FrBurbL,1700,7.403120521,6.337938293,5.72427587,8.628620053999999,0.9909090909999999,0.975,0.833333333,0.975,6.0
Orkhon Valley (1700),Orkhon Valley,MnZungh,1700,5.886940158,5.268469774,4.115164195,3.937451771,0.51,0.77,0.975,0.98,5.0
Niger Inland Delta (1700),Niger Inland Delta,MlSegou,1700,6.402161624,5.677606953,4.84509804,5.0,0.966666667,0.95,0.98,0.9625,4.5
Middle Yellow River Valley (1700),Middle Yellow River Valley,CnQingE,1700,8.049892871,7.117271296,5.86484137,8.0,1.0,0.925,0.857142857,1.0,6.0
Yemeni Coastal Plain (1700),Yemeni Coastal Plain,YeQasmi,1700,5.418268189,5.553020095,3.661252435,3.0,0.5727272729999999,0.272727273,0.833333333,0.814285714,5.0
Lowland Andes (1700),Lowland Andes,EcJivaE,1700,3.2386662860000004,2.127387632,2.477121255,2.0,0.0,0.083333333,0.0,0.0,3.0
Latium (1700),Latium,ItPapM2,1700,6.278753601,4.643452676,5.130333768,5.0,0.827272727,0.833333333,0.8428571429999999,1.0,5.4
Upper Egypt (1700),Upper Egypt,TrOttm4,1700,7.380211242000001,6.6733232639999995,5.84509804,8.327408196,0.9909090909999999,0.916666667,1.0,1.0,5.0
Susiana (1700),Susiana,IrSafvd,1700,6.954242509,6.431363763999999,5.3010299960000005,5.53002117,0.809090909,0.825,0.8428571429999999,1.0,5.0
Kapuasi Basin (1700),Kapuasi Basin,IdBrokE,1700,2.698970004,1.528418235,2.698970004,1.333333333,0.0,0.008333333,0.333333333,0.0,1.0
Kansai (1700),Kansai,JpTokgw,1700,7.462397997999999,5.469822016,6.113943352000001,6.534359002,0.857142857,1.0,1.0,1.0,6.0
Konya Plain (1700),Konya Plain,TrOttm4,1700,7.380211242000001,6.6733232639999995,5.84509804,8.327408196,0.9909090909999999,0.916666667,1.0,1.0,5.0
Kachi Plain (1700),Kachi Plain,InMugl*,1700,8.125755834,6.654004924,5.9711840910000005,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0
Ghanaian Coast (1700),Ghanaian Coast,GhAshnE,1700,6.020136727000001,1.76921903,4.519068002,4.0,0.17272727300000001,0.325,0.333333333,0.0,3.0
Deccan (1700),Deccan,InMugl*,1700,8.125755834,6.654004924,5.9711840910000005,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0
Finger Lakes (1700),Finger Lakes,UsIroqE,1700,4.991165095,5.0,3.477121255,2.666666667,0.0,0.083333333,0.333333333,0.0,2.0
Kansai (1800),Kansai,JpTokgw,1800,7.5051499779999995,5.469822016,6.146128036,6.534359002,0.857142857,1.0,1.0,1.0,6.0
Cambodian Basin (1800),Cambodian Basin,ThRattn,1800,6.678242172000001,5.710218942999999,5.04826479,5.5,0.554545455,0.8666666670000001,1.0,1.0,5.0
Oro PNG (1800),Oro PNG,PgOrokE,1800,4.633811958,4.605657181000001,2.8993602839999997,2.0,0.0,0.083333333,0.333333333,0.0,2.0
Orkhon Valley (1800),Orkhon Valley,CnQingL,1800,8.469822016,7.0530784429999995,5.949825059,8.0,1.0,0.925,0.833333333,1.0,6.0
Chuuk Islands (1800),Chuuk Islands,FmTrukE,1800,1.286263129,1.3762466119999999,2.281118701,2.0,0.0,0.083333333,0.166666667,0.0,1.0
Niger Inland Delta (1800),Niger Inland Delta,MlBaman,1800,6.549716725,5.6443813910000005,4.477121255,4.666666667,0.933333333,0.92,0.9,0.9,2.7
Middle Yellow River Valley (1800),Middle Yellow River Valley,CnQingL,1800,8.469822016,7.0530784429999995,5.949825059,8.0,1.0,0.925,0.833333333,1.0,6.0
Southern China Hills (1800),Southern China Hills,CnHQngL,1800,5.3010299960000005,4.007150105,4.071658978,2.5,0.857142857,0.6,0.0,0.125,4.0
Yemeni Coastal Plain (1800),Yemeni Coastal Plain,YeQasmi,1800,5.418268189,5.553020095,3.661252435,3.0,0.5727272729999999,0.272727273,0.833333333,0.814285714,5.0
Garo Hills (1800),Garo Hills,InGaroE,1800,3.332591293,3.4759337739999996,3.4288082510000004,1.6666666669999999,0.0,0.083333333,0.333333333,0.0,1.0
Latium (1800),Latium,ItPapM2,1800,6.361727836,4.643452676,5.198657087,5.0,0.827272727,0.833333333,0.8428571429999999,1.0,5.4
Konya Plain (1800),Konya Plain,TrOttm4,1800,7.380211242000001,7.210754347000001,5.755874856,8.327408196,0.9909090909999999,0.916666667,1.0,1.0,5.0
Ghanaian Coast (1800),Ghanaian Coast,GhAshnL,1800,6.599659588,5.796741471,4.130333768,5.333333333,0.454545455,0.40833333299999997,1.0,0.375,3.0
Big Island Hawaii (1800),Big Island Hawaii,USKameh,1800,5.192030873999999,4.226198808,4.363032781,3.534542845,0.35,0.17272727300000001,0.166666667,0.0,1.8
Kapuasi Basin (1800),Kapuasi Basin,IdBrokE,1800,2.698970004,1.528418235,2.698970004,1.333333333,0.0,0.008333333,0.333333333,0.0,1.0
Kachi Plain (1800),Kachi Plain,AfDurrn,1800,6.041573575,5.689308859,4.231180759,4.22937572,0.381818182,0.545454545,0.816666667,1.0,6.0
Lowland Andes (1800),Lowland Andes,EcJivaE,1800,3.2386662860000004,2.127387632,2.477121255,2.0,0.0,0.083333333,0.0,0.0,3.0
Middle Yellow River Valley (1900),Middle Yellow River Valley,CnQingL,1900,8.537934496,7.0530784429999995,6.043115387,8.0,1.0,0.925,0.833333333,1.0,6.0
Chuuk Islands (1900),Chuuk Islands,FmTrukL,1900,3.963787827,2.104487111,3.1303598889999997,3.0,0.609090909,0.35,0.816666667,0.3625,6.0
Kapuasi Basin (1900),Kapuasi Basin,IdBrokL,1900,4.893989812,5.094994901000001,2.698970004,2.0,0.0,0.083333333,0.333333333,0.0,6.0
Orkhon Valley (1900),Orkhon Valley,CnQingL,1900,8.537934496,7.0530784429999995,6.043115387,8.0,1.0,0.925,0.833333333,1.0,6.0
Lowland Andes (1900),Lowland Andes,EcJivaL,1900,3.158419217,3.2351837910000003,2.477121255,2.0,0.0,0.083333333,0.0,0.0,4.0
